Unnamed: 0,sub-Query 1,Query 1,Query 2
Vacation,"['https://www.snowandrock.com/', 'https://www.snowandrock.com/c/ski.html', 'https://www.decathlon.co.uk/C-10851-ski-shop', 'https://www.absolute-snow.co.uk/', 'https://www.cotswoldoutdoor.com/c/activities/skiing.html', 'https://www.sportsdirect.com/skiing', 'https://www.blacks.co.uk/ski', 'https://www.snowtraxstore.co.uk/', 'https://www.glisshop.co.uk/', 'https://www.snowleader.co.uk/en/', 'https://www.snowlab.co.uk/', 'https://www.ellis-brigham.com/skiing', 'https://www.gooutdoors.co.uk/skiing/', 'https://www.mountainwarehouse.com/', 'https://www.sailandski.co.uk/', 'https://www.harrods.com/en-gb/the-ski-boutique', 'https://www.skibartlett.com/', 'https://www.skiexchange.co.uk/', 'https://www.freezeproshop.com/', 'https://www.telegraph.co.uk/travel/ski/gear/', 'https://www.trespass.com/snowsports', 'https://www.theski-shop.co.uk/', 'https://www.tkmaxx.com/uk/en/women/activewear/snow+ski/c/010', 'https://www.planksclothing.com/', 'https://www.snowfit.co.uk/', 'https://www.white-stone.co.uk/', 'https://www.precisionski.co.uk/en/', 'https://www.loveandpiste.co.uk/', 'https://www.interski.co.uk/Rental/', 'https://www.evo.com/shop/ski']","['https://travel.usnews.com/rankings/worlds-best-vacations/', 'https://www.travelchannel.com/interests/travel-tips/photos/t', 'https://www.travelchannel.com/interests/travel-tips/photos/t', 'https://www.forbes.com/sites/alexandratalty/2018/12/31/the-1', 'https://www.travelchannel.com/interests/travel-tips/articles', 'https://vacationidea.com/getaways/most-beautiful-places-in-t', 'https://www.travelchannel.com/interests/travel-tips/articles', 'https://www.travelandleisure.com/trip-ideas/best-places-to-t', 'https://www.tripadvisor.co.uk/Inspiration', 'https://www.funjet.com/destinations', 'https://www.cnbc.com/2019/10/22/here-are-the-worlds-10-best-', 'https://www.tripadvisor.com/VacationRentalsBlog/vacation-des', 'https://www.harpersbazaar.com/culture/travel-dining/g9991791', 'https://www.google.com/search?q=Travel+destinations&stick=H4', 'https://www.google.com/search?q=Rome&stick=H4sIAAAAAAAAAOOQU', 'https://www.forbes.com/sites/christopherelliott/2019/05/08/t', 'https://www.planetware.com/seychelles/best-tropical-vacation', 'https://www.goodhousekeeping.com/life/travel/g3694/best-fami', 'https://www.theactivetimes.com/travel/50-best-places-vacatio', 'https://www.diamondresorts.com/destinations', 'https://viewfinder.expedia.com/top-rated-vacation-destinatio', 'https://www.southwestvacations.com/destinations/', 'https://www.bluegreenvacations.com/destinations', 'https://www.tripsavvy.com/top-mexico-destinations-4123615', 'https://www.foxbusiness.com/lifestyle/vacation-destinations-', 'https://www.libertytravel.com/destinations', 'https://www.thezoereport.com/p/the-best-vacation-spots-in-th', 'https://www.inspirato.com/travel/destinations/', 'https://www.facebook.com/vacationdestinationsbylisa/', 'https://www.bustle.com/p/the-top-travel-destinations-in-2019', 'https://www.dailymail.co.uk/travel/travel_news/article-75510', 'http://www.destinationvacationhhi.com/', 'https://www.escapehere.com/inspiration/the-10-most-expensive', 'https://www.islands.com/10-best-beach-vacation-destinations-', 'https://www.travelstore.com/destinations']","['https://www.thetravel.com/20-states-in-the-u-s-actually-wort', 'http://wallethub.com/edu/most-fun-states/34665/', 'https://wallethub.com/edu/most-fun-states/34665/', 'https://www.travelandleisure.com/worlds-best/cities-in-us', 'https://www.planetware.com/usa/best-places-to-visit-in-the-u', 'https://www.worldatlas.com/articles/the-most-visited-cities-', 'https://www.planetware.com/usa/best-places-to-visit-in-the-u', 'https://www.cntraveler.com/galleries/2015-06-27/things-to-do', 'https://www.tripsavvy.com/the-top-places-to-visit-in-the-uni', 'https://theculturetrip.com/north-america/usa/articles/the-mo', 'https://www.lonelyplanet.com/best-in-us', 'https://www.touropia.com/best-places-to-visit-in-usa/', 'https://handluggageonly.co.uk/2018/09/30/21-fun-cities-in-th', 'https://www.visitusa.org.uk/default.aspx?pname=Explore-USA&u', 'https://www.flightcentre.co.uk/uk-travel-blog/the-best-place', 'https://www.google.com/search?q=Next+World+Cups&stick=H4sIAA', 'https://www.google.com/search?q=D+Day+combatants&stick=H4sIA', 'https://www.google.com/search?q=North+American+countries&sti', 'https://www.google.com/search?q=which+state+to+visit+in+the+', 'https://www.nationalgeographic.com/travel/destinations/north', 'https://www.thrillist.com/travel/nation/least-popular-states', 'https://www.thrillist.com/travel/nation/grand-canyon-disney-', 'https://www.bankbazaar.com/visa/top-places-to-visit-in-usa.h', 'https://www.cnn.com/ampstories/travel/17-of-the-best-places-', 'https://www.rd.com/advice/travel/bucket-list-ideas-50-states', 'https://www.huffpost.com/entry/to-do-in-america_n_4775300', 'https://www.visittheusa.co.uk/state/texas', 'https://www.visittheusa.co.uk/state/oregon', 'https://www.travelchannel.com/interests/beaches/photos/top-1', 'https://www.travelchannel.com/destinations/us/photos/50-of-t', 'https://en.wikipedia.org/wiki/State_visits_to_the_United_Sta', 'https://travel.state.gov/content/travel/en/us-visas/tourism-', 'https://www.bbc.co.uk/news/world-us-canada-48509752', 'https://www.visitflorida.com/en-us.html', 'https://uk.usembassy.gov/our-relationship/visits-of-presiden', 'https://www.nytimes.com/2019/09/19/us/politics/trump-austral', 'https://www.holidify.com/country/usa/places-to-visit.html', 'https://www.gov.uk/foreign-travel-advice/usa', 'https://wallethub.com/edu/most-fun-states/34665/']"
Ancient History,"['https://en.wikipedia.org/wiki/List_of_ancient_Greek_philosop', 'https://www.philosophybasics.com/philosophers_thales.html', 'https://www.philosophybasics.com/philosophers_thales.html', 'https://www.dummies.com/education/philosophy/socrates-plato-', 'https://www.athensinsiders.com/blog/the-top-10-ancient-greek', 'https://philosophynow.org/issues/70/Who_Is_The_Best_Philosop', 'https://en.wikipedia.org/wiki/Ancient_philosophy', 'https://en.wikipedia.org/wiki/Ancient_Greek_philosophy', 'https://www.ancienthistorylists.com/greek-history/top-10-anc', 'https://www.athensinsiders.com/blog/the-top-10-ancient-greek', 'https://historylists.org/people/top-10-ancient-famous-philos', 'https://www.ducksters.com/history/ancient_greek_philosophers', 'https://www.thoughtco.com/intriguing-ancient-philosophers-12', 'https://www.ancient.eu/Greek_Philosophy/', 'https://www.iep.utm.edu/greekphi/', 'https://www.inc.com/wanda-thibodeaux/50-quotes-from-ancient-', 'https://www.newworldencyclopedia.org/entry/Ancient_Philosoph', 'https://greekcitytimes.com/2018/05/15/why-ancient-greek-phil', 'https://amazingwomeninhistory.com/6-brilliant-women-philosop', 'https://plato.stanford.edu/entries/ancient-political/', 'https://www.philosophersmag.com/index.php/footnotes-to-plato', 'https://philosophynow.org/issues/20/Whats_New_in_Ancient_Phi', 'https://www.theguardian.com/sustainable-business/business-le', 'https://fivebooks.com/category/philosophy/ancient-philosophy', 'https://www.amazon.co.uk/What-Ancient-Philosophy-Pierre-Hado', 'https://www.nationalgeographic.org/article/lasting-legacy-an', 'https://journals.sagepub.com/doi/abs/10.1177/0957154X1880350', 'https://www.smithsonianmag.com/science-nature/ancient-greek-', 'https://medium.com/darius-foroux/how-to-be-productive-accord', 'https://www.worldhistorycharts.com/ancient-greek-philosopher', 'https://www.amazon.com/Ancient-Greek-Philosophers-Leather-bo', 'https://www.businessinsider.com/wise-quotes-from-ancient-phi', 'https://www.britannica.com/biography/Plato', 'https://www.bakadesuyo.com/2014/01/ancient-philosophers/', 'https://www.classics.pitt.edu/research/ancient-philosophy-an']","['https://www.gettysburgflag.com/history-of-american-wars', 'https://www.gettysburgflag.com/history-of-american-wars', 'http://www.roswellmemorialday.com/history/timeline-of-americ', 'https://en.m.wikipedia.org/wiki/Outline_of_war', 'https://en.m.wikipedia.org/wiki/List_of_wars_involving_the_U', 'https://en.wikipedia.org/wiki/War', 'https://en.wikipedia.org/wiki/Category:Lists_of_wars', 'http://www.stopwar.org.uk/', 'http://www.bbc.co.uk/history/worldwars/', 'https://www.madametussauds.com/london/en/whats-inside/star-w', 'https://www.theguardian.com/commentisfree/2019/nov/15/britai', 'https://www.mirror.co.uk/film/star-wars-rise-skywalker-foota', 'https://www.hollywoodreporter.com/heat-vision/star-wars-unce', 'https://www.youtube.com/watch?v=keHzGwu3HVU', 'https://m.youtube.com/user/starwars/videos', 'http://www.wars.org.uk/', 'https://www.dailymail.co.uk/tvshowbiz/article-7707049/Star-W', 'https://www.thesun.co.uk/tvandshowbiz/10386659/star-wars-tra', 'https://www.digitalspy.com/movies/a29850033/star-wars-rise-o', 'https://www.odeon.co.uk/films/star_wars_triple_bill/101659/', 'https://www.royalalberthall.com/tickets/events/2020/star-war', 'https://account.swtor.com/user/login?destination=home', 'https://www.amazon.co.uk/Star-Wars-JEDI-Fallen-Order/dp/B07Q', 'https://www.xbox.com/en-US/games/star-wars-jedi-fallen-order', 'https://www.wired.com/story/star-wars-everybody-loves-rey/', 'https://www.esquire.com/entertainment/movies/a29842811/star-', 'https://www.iwm.org.uk/', 'https://www.starwars.com/', 'https://www.shopdisney.co.uk/star-wars/movies/star-wars-the-', 'https://www.showcasecinemas.co.uk/film-info/star-wars-the-ri', 'https://news.samsung.com/us/samsung-announces-galaxy-note10-', 'https://www.cineworld.co.uk/films/star-wars-the-rise-of-skyw', 'https://www.britannica.com/list/8-deadliest-wars-of-the-21st']","['https://www.google.com/search?q=palestine+history&tbm=isch&s', 'https://www.dummies.com/education/history/world-history/a-br', 'https://www.britannica.com/place/Palestine', 'https://www.britannica.com/place/Palestine', 'https://www.history.com/topics/middle-east/palestine', 'https://en.m.wikipedia.org/wiki/History_of_the_Palestinians', 'https://www.history.com/news/gaza-conflict-history-israel-pa', 'https://en.wikipedia.org/wiki/History_of_Palestine', 'https://en.wikipedia.org/wiki/History_of_the_Israeli%E2%80%9', 'https://www.history.com/topics/middle-east/palestine', 'https://www.britannica.com/place/Palestine', 'https://www.dummies.com/education/history/world-history/a-br', 'https://www.ancient.eu/palestine/', 'https://www.un.org/unispal/history/', 'https://www.science.co.il/israel-history/Palestine-history.p', 'https://www.google.com/search?q=Israel&stick=H4sIAAAAAAAAAOO', 'https://www.google.com/search?q=Jerusalem&stick=H4sIAAAAAAAA', 'https://www.youtube.com/watch?v=iRYZjOuUnlU', 'https://www.youtube.com/watch?v=-YLiY0LWrvQ', 'https://www.vox.com/2018/11/20/18079996/israel-palestine-con', 'https://www.science.co.il/israel-history/Palestine-history.p', 'https://interactive.aljazeera.com/aje/palestineremix/al-nakb', 'https://interactive.aljazeera.com/aje/palestineremix/timelin', 'https://www.amazon.co.uk/History-Palestine-Ottoman-Conquest-', 'https://www.juragentium.org/topics/palestin/en/history.htm', 'https://www.amazon.com/History-Palestine-Ottoman-Conquest-Fo', 'https://isj.org.uk/the-long-history-of-palestine/', 'https://www.questia.com/library/history/middle-eastern-histo', 'https://www.jstor.org/stable/j.ctt183p294', 'https://www.soas.ac.uk/courseunits/15PNMH006.html', 'https://history.state.gov/milestones/1945-1952/arab-israeli-', 'https://www.washingtonpost.com/outlook/2019/05/17/rashida-tl', 'https://www.jewishvirtuallibrary.org/history-and-overview-of', 'https://www.amnesty.org.au/israel-palestine-history-of-abuse', 'https://www.theatlantic.com/ideas/archive/2019/05/rashida-tl', 'https://press.princeton.edu/books/hardcover/9780691177397/pr', 'http://www.kinghussein.gov.jo/his_palestine.html']"
Baby,"['https://www.timeout.com/london/shopping/londons-best-bike-sh', 'https://www.cyclesurgery.com/stores/london-holborn.html', 'https://londonist.com/2016/06/what-are-the-best-bike-shops-i', 'https://www.evanscycles.com/store/londonbridge', 'https://www.condorcycles.com/', 'https://www.cyclesuk.com/', 'http://www.londonbicycleworkshop.com/', 'https://www.cyclerepublic.com/', 'https://www.onyourbike.com/', 'https://www.swiftcycles.co.uk/', 'https://www.bespokecycling.com/part-exchange', 'https://www.bespokecycling.com/part-exchange', 'https://www.bikebiz.com/cycle-republic-no-other-cycle-retail', 'https://road.cc/content/news/250886-sports-direct-buys-evans', 'https://www.centurycycles.com/buyers-guides/bicycle-types-ho', 'https://www.bricklanebikes.co.uk/', 'https://www.specializedconceptstore.co.uk/ruislip-store/', 'https://bikeshackleyton.com/', 'https://www.londoncyclist.co.uk/the-5-best-bike-shops-in-wes', 'https://www.tokyobike.co.uk/', 'https://www.thecyclingexperts.co.uk/find-a-shop/', 'http://camdencycles.co.uk/', 'https://www.fullycharged.com/', 'https://www.bespokecycling.com/', 'https://www.templecycles.co.uk/pages/london-shop-shoreditch', 'https://www.velorution.com/', 'https://www.mamachari.co.uk/', 'https://www.brixtoncycles.co.uk/', 'http://www.bikeandrun.co.uk/', 'https://www.southlondonclub.co.uk/blog/2017/7/17/13-best-bik', 'http://chelseabikes.co.uk/', 'https://www.brompton.com/find-a-store/brompton-junction/lond', 'https://www.rutlandcycling.com/', 'https://www.hublondon.co.uk/', 'https://www.comptoncycles.co.uk/']","['https://www.childsplayclothing.co.uk/', 'https://www.very.co.uk/child-baby/e/b/2249.end', 'https://www.childrensalon.com/', 'https://www.next.co.uk/children', 'https://uk.monsoon.co.uk/uk/children', 'https://www.verywellfamily.com/back-to-school-shopping-list-', 'https://www.verywellfamily.com/back-to-school-shopping-list-', 'https://www.huffpost.com/entry/back-to-school-spending_n_172', 'https://vintagedancer.com/victorian/victorian-childrens-clot', 'https://www.kinderzeit.org/en/european-baby-size-chart/', 'https://www.debenhams.com/kids', 'https://www.laredoute.co.uk/pplp/100/cat-368.aspx', 'https://tuclothing.sainsburys.co.uk/c/kids/kids', 'https://direct.asda.com/george/kids/D25,default,sc.html', 'https://www.johnlewis.com/baby-child/c5000010', 'https://www.zalando.co.uk/childrens-clothing/', 'https://www.childrensoutlet.co.uk/', 'https://www.vertbaudet.co.uk/', 'https://www.cocoonchild.com/', 'https://www.pepaandcompany.com/', 'https://www.lacoquetakids.com/', 'https://www.theguardian.com/fashion/childrens-clothes', 'https://www.notonthehighstreet.com/baby-child/clothing', 'https://www.amazon.co.uk/Kids-Clothing-Tops-Jeans-Underwear/', 'https://www.boden.co.uk/en-gb/children-clothing', 'https://www.trotters.co.uk/', 'https://www.argos.co.uk/browse/clothing/kids/c:691177/', 'https://www.thewhitecompany.com/us/New-In/c/new-arrivals-chi', 'https://en.wikipedia.org/wiki/Children%27s_clothing', 'https://www.brora.co.uk/clearance/children', 'https://www.waitrose.com/ecom/shop/browse/groceries/baby_chi', 'https://www.boots.com/kids-clothes-mini-club', 'https://www.polarnopyret.co.uk/', 'https://www.villagekids.co.uk/']","['https://www.google.com/search?q=baby+coughs&tbm=isch&source=', 'https://www.parents.com/baby/health/cough/decoding-babys-cou', 'https://www.nhs.uk/conditions/pregnancy-and-baby/coughs-cold', 'https://www.calpol.co.uk/illnesses-symptoms/cough', 'https://www.parents.com/baby/health/cough/decoding-babys-cou', 'https://www.nurofenforchildren.co.uk/blogs/news/coughs-in-ba', 'https://www.babycentre.co.uk/a1050293/coughs', 'https://www.pampers.co.uk/baby/development/article/coughs-an', 'http://www.childrenshospital.org/conditions-and-treatments/c', 'https://kidshealth.org/en/parents/childs-cough.html', 'https://www.motherandbaby.co.uk/baby-and-toddler/baby-and-to', 'https://www.chla.org/blog/rn-remedies/decoding-your-babys-co', 'https://www.nct.org.uk/baby-toddler/your-babys-health/common', 'https://www.pampers.com/en-us/baby/development/article/cough', 'http://www.waht.nhs.uk/en-GB/NHS-Mobile/About-the-Trust/?dep', 'https://www.webmd.com/cold-and-flu/cough-home-remedies-babie', 'https://www.webmd.com/children/treating-coughs', 'https://www.chemistdirect.co.uk/is-your-baby-is-suffering-fr', 'https://raisingchildren.net.au/guides/a-z-health-reference/c', 'https://www.emmasdiary.co.uk/baby/baby-health-and-illnesses/', 'https://www.healthline.com/health/teething-cough', 'https://www.nursinginpractice.com/coughs-babies-and-infants-', 'https://www.seattlechildrens.org/conditions/a-z/cough/', 'https://www.seattlechildrens.org/conditions/a-z/coughs-meds-', 'https://www.whattoexpect.com/first-year/health-and-safety/ba', 'https://www.mayoclinic.org/diseases-conditions/common-cold-i', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3637271/', 'https://www.mustelausa.com/baby-cough', 'https://www.essentialparent.com/lesson/how-to-treat-a-baby-c', 'https://www.madeformums.com/baby/baby-coughs/', 'https://www.goodtoknow.co.uk/family/coughs-and-colds-in-babi']"
Hobbies,"['https://www.timeout.com/london/things-to-do/weird-and-wonder', 'https://hobbyhelp.com/inspiration/most-popular-hobbies-in-th', 'https://hobbyhelp.com/inspiration/most-popular-hobbies-in-th', 'https://www.moneypeach.com/fun-inexpensive-hobbies/', 'https://www.antobar.co.uk/top-10-very-british-hobbies/', 'https://zety.com/blog/hobbies-and-interests-on-a-resume', 'https://www.standard.co.uk/news/our-top-hobbies-7224491.html', 'https://www.standard.co.uk/lifestyle/london-life/13-new-hobb', 'https://www.abouttimemagazine.co.uk/london/life-retox-ten-ho', 'https://londonliving.at/top-five-new-hobbies-new-year/', 'https://londonliving.at/top-five-london-hobbies/', 'https://www.antobar.co.uk/top-10-very-british-hobbies/', 'https://hobbyhelp.com/inspiration/most-popular-hobbies-in-th', 'https://en.wikipedia.org/wiki/List_of_hobbies', 'https://www.thebalance.com/cheap-and-fun-hobbies-4125444', 'https://www.telegraph.co.uk/men/the-filter/10-hobbies-that-c', 'https://hobbyism.co.uk/hobbies-to-help-you-make-new-friends/', 'https://www.ageco.co.uk/viewpoint/hobbies-for-retirement/', 'https://www.lifeline24.co.uk/top-15-hobby-ideas-for-older-pe', 'https://obby.co.uk/', 'https://www.theguardian.com/lifeandstyle/hobbies', 'https://www.culturecalling.com/uk/features/top-5-weird-hobbi', 'http://www.notsoboringlife.com/popular-hobbies/', 'https://www.mirror.co.uk/news/weird-news/15-strange-hobbies-', 'https://lady.co.uk/most-popular-hobbies-2019', 'https://interestingengineering.com/11-of-the-most-popular-ho', 'http://curious-london.co.uk/bucketlist/', 'https://improb.com/best-hobbies-for-men/', 'https://www.statista.com/markets/409/topic/439/hobbies/', 'https://brokeinlondon.com/top-5-reasons-hobbies-are-importan', 'https://www.dailymail.co.uk/femail/article-4608044/Statistic', 'https://www.eharmony.co.uk/dating-advice/dating/attractive-i', 'https://www.fashionbeans.com/article/best-hobbies-for-men/', 'https://www.ageuk.org.uk/information-advice/travel-hobbies/', 'https://www.shopify.co.uk/blog/make-money-from-your-hobbies']","['http://nextluxury.com/mens-lifestyle-advice/top-75-best-manl', 'https://www.moneypeach.com/fun-inexpensive-hobbies/', 'https://www.moneypeach.com/fun-inexpensive-hobbies/', 'https://hobbyhelp.com/inspiration/most-popular-hobbies-in-th', 'https://liveboldandbloom.com/10/habits/interesting-hobbies', 'https://www.thetalko.com/15-hobbies-that-make-you-more-attra', 'https://hobbyhelp.com/inspiration/list-of-hobbies/', 'https://hobbyhelp.com/inspiration/most-popular-hobbies-in-th', 'https://www.fashionbeans.com/article/best-hobbies-for-men/', 'https://www.lifehack.org/articles/money/this-list-50-low-cos', 'https://liveboldandbloom.com/10/habits/interesting-hobbies', 'https://www.mantelligence.com/50-fun-hobbies-for-men/', 'https://hiconsumption.com/best-hobbies-for-men/', 'https://improb.com/best-hobbies-for-men/', 'http://www.notsoboringlife.com/popular-hobbies/', 'https://www.google.com/search?q=List+of+hobbies&stick=H4sIAA', 'https://www.google.com/search?q=top+hobbies&stick=H4sIAAAAAA', 'https://www.theadultman.com/live-and-learn/list-hobbies-men/', 'https://bestlifeonline.com/hobbies-for-your-40s/', 'https://www.ranker.com/list/cool-hobbies/lauren-slocum', 'https://www.telegraph.co.uk/men/the-filter/10-hobbies-that-c', 'https://www.moneypeach.com/fun-inexpensive-hobbies/', 'https://en.wikipedia.org/wiki/List_of_hobbies', 'https://www.elitedaily.com/p/pinterest-revealed-the-top-hobb', 'https://www.lifeline24.co.uk/top-15-hobby-ideas-for-older-pe', 'https://www.artofmanliness.com/articles/hobbies-for-men/', 'https://ideapod.com/hobbies-for-men/', 'https://www.businessinsider.com/billionaire-hobbies-of-riche', 'https://www.antobar.co.uk/top-10-very-british-hobbies/', 'https://freeintenyears.com/frugal-tips/100-cheap-hobbies/', 'https://www.ties.com/blog/50-best-hobbies-for-men', 'https://www.quora.com/What-are-the-top-hobbies-that-make-you', 'https://zety.com/blog/hobbies-and-interests-on-a-resume', 'https://www.facebook.com/pages/category/Hobby-Store/Over-The', 'https://traderlife.co.uk/features/lunch-break-reads/5-unusua', 'https://www.reed.co.uk/career-advice/five-of-the-best-hobbie', 'https://www.gearhungry.com/15-best-hobbies-for-men/']","['https://www.google.com/search?source=hp&ei=I4rWXYS8CISclwSg1', 'https://www.gamesradar.com/best-free-games-play-right-now/', 'https://www.gamesradar.com/best-free-games-play-right-now/', 'https://www.androidcentral.com/best-android-games', 'https://www.techradar.com/news/best-pc-games', 'https://www.pastemagazine.com/articles/2018/12/the-best-mobi', 'https://www.google.com/search?source=hp&ei=I4rWXYS8CISclwSg1', 'https://www.google.com/search?source=hp&ei=I4rWXYS8CISclwSg1', 'https://www.google.com/search?source=hp&ei=I4rWXYS8CISclwSg1', 'https://www.google.com/search?source=hp&ei=I4rWXYS8CISclwSg1', 'https://www.google.com/search?source=hp&ei=I4rWXYS8CISclwSg1', 'https://www.google.com/search?source=hp&ei=I4rWXYS8CISclwSg1', 'https://www.google.com/search?source=hp&ei=I4rWXYS8CISclwSg1', 'https://www.google.com/search?source=hp&ei=I4rWXYS8CISclwSg1', 'https://www.google.com/search?q=Steam&stick=H4sIAAAAAAAAAOOQ', 'https://www.google.com/search?q=Apex+Legends&stick=H4sIAAAAA', 'https://www.google.com/search?q=recommended+games&ei=JIrWXcH', 'https://www.google.com/search?q=recommended+games&ei=JIrWXcH', 'https://www.google.com/search?q=recommended+games&ei=JIrWXcH', 'https://www.google.com/search?q=recommended+games&ei=JIrWXcH', 'https://www.google.com/search?q=recommended+games&ei=JIrWXcH', 'https://www.google.com/search?q=recommended+games&ei=JIrWXcH', 'https://www.google.com/search?q=recommended+games&ei=JIrWXcH', 'https://www.google.com/search?q=recommended+games&ei=JIrWXcH', 'https://www.google.com/search?q=recommended+games&ei=JIrWXcH', 'https://www.google.com/search?q=recommended+games&ei=JIrWXcH', 'https://www.google.com/search?q=recommended+games&ei=J4rWXYC', 'https://www.google.com/search?q=recommended+games&ei=J4rWXYC', 'https://www.google.com/search?q=recommended+games&ei=J4rWXYC', 'https://www.google.com/search?q=recommended+games&ei=J4rWXYC', 'https://www.google.com/search?q=recommended+games&ei=J4rWXYC', 'https://www.google.com/search?q=recommended+games&ei=J4rWXYC', 'https://www.google.com/search?q=recommended+games&ei=J4rWXYC', 'https://www.google.com/search?q=recommended+games&ei=J4rWXYC', 'https://www.google.com/search?q=recommended+games&ei=J4rWXYC', 'https://www.google.com/search?q=recommended+games&ei=J4rWXYC']"
House,"['https://www.dunelm.com/category/home-and-furniture/bathroom/', 'https://www.next.co.uk/shop/department-homeware-productaffil', 'https://www.johnlewis.com/home-garden/bathroom-accessories/c', 'https://direct.asda.com/george/home/bathroom-accessories/D26', 'https://www.wayfair.co.uk/home-decor/cat/bathroom-accessorie', 'https://www.ikea.com/gb/en/cat/bathroom-accessories-10555/', 'https://victoriaplum.com/category/bathroom-accessories', 'https://www.amazon.co.uk/Bathroom-Accessories/b?ie=UTF8&node', 'https://www.therange.co.uk/bathroom/bathroom-accessories/', 'https://www.diy.com/departments/bathroom/bathroom-accessorie', 'https://www.matalan.co.uk/homeware/bathroom/bathroom-accesso', 'https://www.amara.com/shop/bathroom', 'https://www.plumbworld.co.uk/bathroom-accessories-15-0000', 'https://www.argos.co.uk/browse/home-and-furniture/bathroom-a', 'https://www.victorianplumbing.co.uk/bathroom-accessories', 'https://www.debenhams.com/home/bathroom-accessories', 'https://www.thewhitecompany.com/uk/Home/Bathroom/c/bathroom-', 'https://www.habitat.co.uk/accessories/bathroom/accessories', 'https://www.anthropologie.com/en-gb/bathroom', 'https://jysk.co.uk/bathroom/bathroom-accessories', 'https://www.made.com/bathroom/bathroom-accessories', 'https://www.hansgrohe.co.uk/bathroom/products/bathroom-acces', 'https://www.screwfix.com/c/bathrooms-kitchens/bathroom-acces', 'https://www.zarahome.com/gb/bathroom/bathroom-sets-and-acces', 'https://www.crosswater.co.uk/accessories', 'https://www.bmstores.co.uk/products/home-and-furniture/bathr', 'https://www.josephjoseph.com/en-gb/bathroom', 'https://www.wickes.co.uk/Products/Bathrooms/Bathroom-Accesso', 'https://www.conranshop.co.uk/home-accessories/bathroom-acces']","['https://www.wickes.co.uk/Products/Bathrooms/c/1000990', 'https://www.victorianplumbing.co.uk/bathroom-suites/modern-b', 'https://victoriaplum.com/category/bathroom-suites', 'https://www.diy.com/departments/bathroom/DIY822106.cat', 'https://www.bathstore.com/', 'https://www.screwfix.com/c/bathrooms-kitchens/bathrooms/cat8', 'https://www.betterbathrooms.com/', 'https://www.porcelanosa.com/uk/bathrooms', 'https://soak.com/en-gb/bathroom-suites/', 'https://www.thumbtack.com/p/bathroom-remodel-cost', 'https://www.thumbtack.com/p/bathroom-remodel-cost', 'https://www.insightdiy.co.uk/news/bq-to-close-homefit-kitche', 'https://www.which.co.uk/reviews/bathrooms/article/best-bathr', 'https://www.homeadvisor.com/cost/bathrooms/', 'https://www.tradingdepot.co.uk/bathroom', 'https://www.ikea.com/gb/en/rooms/bathroom/', 'https://www.livingetc.com/whats-news/bathroom-showrooms-near', 'https://www.bathroomtakeaway.com/uk/', 'https://westonebathrooms.com/', 'https://www.grohe.co.uk/en_gb/bathroom.html', 'https://www.cphart.co.uk/showrooms/', 'https://www.appliancesdirect.co.uk/content/catlanding-bathro', 'https://www.theresident.co.uk/homes-interiors/expert-advice/', 'http://www.timeout.com/london/things-to-do/redo-your-bathroo', 'https://www.idealhome.co.uk/bathrooms', 'https://www.johnlewis.com/furniture-lights/bathroom/c6000073', 'https://www.toolstation.com/bathrooms/c733', 'https://www.next.co.uk/shop/department-homeware-productaffil', 'https://www.which.co.uk/reviews/bathrooms/article/guides', 'https://www.cityplumbing.co.uk/Product/Bathrooms%2C-Kitchens', 'https://en.wikipedia.org/wiki/Bathroom', 'https://www.bathrooms.com/', 'https://www.argos.co.uk/browse/home-and-furniture/bathroom-f', 'https://www.tilemountain.co.uk/bathroom-tiles.html']","['https://www.ikea.com/gb/en/rooms/living-room/', 'https://en.wikipedia.org/wiki/Living_room', 'https://www.housebeautiful.com/uk/decorate/living-room/g27/i', 'http://thelivingroomlondon.com/', 'https://www.idealhome.co.uk/living-rooms', 'https://www.living-rooms.co.uk/', 'https://www.vocabulary.com/dictionary/living%20room', 'https://www.vocabulary.com/dictionary/living%20room', 'https://blogsurabhi.wordpress.com/2013/03/09/what-is-the-ori', 'https://www.homedit.com/difference-between-living-room-and-s', 'https://www.realhomes.com/advice/living-room-layout-ideas', 'https://www.johnlewis.com/furniture-lights/living-room/c6000', 'https://www.argos.co.uk/browse/home-and-furniture/living-roo', 'https://www.habitat.co.uk/furniture/living-room', 'http://www.londonslivingroom.co.uk/', 'https://www.wayfair.co.uk/furniture/cat/living-room-furnitur', 'https://furniture123.co.uk/living-room', 'https://www.made.com/living-room', 'https://www.next.co.uk/shop/department-homeware-productaffil', 'https://www.scs.co.uk/living-room-furniture', 'https://www.elledecor.com/design-decorate/room-ideas/g3490/b', 'https://www.therange.co.uk/furniture/living-room/', 'https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d803', 'https://www.dunelm.com/category/home-and-furniture/furniture', 'https://www.dunelm.com/category/home-and-furniture/furniture', 'https://www.homify.co.uk/rooms/living-room', 'https://www.marksandspencer.com/c/furniture/living-room', 'https://www.libertylondon.com/uk/department/home/shop-by-roo', 'https://www.very.co.uk/home-garden/living-room/e/b/12981,218', 'https://www.lauraashley.com/en-gb/furniture/living-room/fr20', 'https://direct.asda.com/george/home/living-room/D26M22G01C03']"
